mode,month,dtrip,dtrip_y2,expansion_factor,draw
fh,6,725.804386138916,721.8382415771484,.99453551,59
pr,6,57187.68127441406,54774.3017578125,.95779896,59
sh,6,144528.9990234375,134893.732421875,.93333334,59
fh,7,3317.429702758789,3373.900054931641,1.0170224,59
pr,7,256953.1215820313,258410.2314453125,1.0056707,59
sh,7,233494.7958984375,228782.2885742188,.97981751,59
fh,8,1965.207565307617,1938.746269226074,.98653513,59
pr,8,221992.701171875,226761.853515625,1.0214834,59
sh,8,251506.0362548828,265733.205078125,1.0565679,59
fh,9,989.1113395690918,995.906042098999,1.0068696,59
pr,9,118708.5166015625,112357.4180297852,.94649839,59
sh,9,57558.21728515625,54469.32061767578,.94633442,59
fh,10,2996.666580200195,3070.076499938965,1.0244972,59
pr,10,76318.20727539063,78211.14440917969,1.0248032,59
sh,10,18397.89294433594,19813.11547851563,1.0769231,59
fh,11,678.7471237182617,710.8031921386719,1.0472283,59
pr,11,94824.87109375,78091.0703125,.82352942,59
sh,11,0,0,1,59
fh,12,1370.748710632324,1644.898452758789,1.2,59
pr,12,0,0,1,59
sh,12,0,0,1,59
fh,1,0,0,1,60
pr,1,0,0,1,60
sh,1,0,0,1,60
fh,2,0,0,1,60
pr,2,0,0,1,60
sh,2,0,0,1,60
fh,3,0,0,1,60
pr,3,0,0,1,60
sh,3,0,0,1,60
fh,4,0,0,1,60
pr,4,7002.7880859375,7002.7880859375,1,60
sh,4,0,0,1,60
fh,5,1502.127065658569,1540.230888366699,1.0253665,60
pr,5,22173.14956665039,23388.41247558594,1.0548079,60
sh,5,20301.76782226563,21115.59130859375,1.0400864,60
fh,6,847.7856159210205,835.8028106689453,.98586577,60
pr,6,84392.6953125,82812.58447265625,.98127669,60
sh,6,256058.0328369141,242306.869140625,.94629669,60
fh,7,3096.057838439941,3154.580558776855,1.0189023,60
pr,7,225320.5327148438,226312.28125,1.0044014,60
sh,7,276385.4008789063,264441.6247558594,.9567858,60
fh,8,2278.349128723145,2255.590938568115,.9900111,60
pr,8,222889.4365234375,227523.4140625,1.0207905,60
sh,8,417768.5362548828,445746.873046875,1.0669709,60
fh,9,681.3114967346191,692.950590133667,1.0170834,60
pr,9,164692.931640625,157997.2072753906,.95934421,60
sh,9,40381.02319335938,37883.34635925293,.93814725,60
fh,10,3297.265426635742,3346.692047119141,1.0149902,60
pr,10,62798.98950195313,65047.29565429688,1.0358016,60
sh,10,61160.77880859375,65865.4541015625,1.0769231,60
fh,11,582.4399824142456,617.5614109039307,1.0603005,60
pr,11,126451.5615234375,104136.580078125,.82352942,60
sh,11,0,0,1,60
fh,12,1259.777641296387,1511.733169555664,1.2,60
pr,12,0,0,1,60
sh,12,0,0,1,60
fh,1,0,0,1,61
pr,1,0,0,1,61
sh,1,0,0,1,61
fh,2,0,0,1,61
pr,2,0,0,1,61
sh,2,0,0,1,61
fh,3,0,0,1,61
pr,3,0,0,1,61
sh,3,0,0,1,61
fh,4,0,0,1,61
pr,4,7367.263916015625,7367.263916015625,1,61
sh,4,5976.623657226563,5976.623657226563,1,61
fh,5,1156.931087493896,1175.948337554932,1.0164376,61
pr,5,1741.729064941406,1639.2744140625,.94117647,61
sh,5,37466.52862548828,38625.59741210938,1.0309361,61
fh,6,823.6083126068115,813.9107513427734,.98822552,61
pr,6,49309.06127929688,47827.173828125,.96994698,61
sh,6,242058.3984375,234893.861328125,.97040164,61
fh,7,2950.457130432129,3003.015029907227,1.0178134,61
pr,7,265879.9682617188,267537.220703125,1.0062331,61
sh,7,485542.8251953125,463189.1811523438,.95396155,61
fh,8,1782.147468566895,1778.582305908203,.99799949,61
pr,8,264640.8295898438,271835.9189453125,1.0271882,61
sh,8,376637.0236816406,396741.9921875,1.0533803,61
fh,9,1190.362567901611,1205.761747360229,1.0129366,61
pr,9,116978.1611328125,111395.5556640625,.95227653,61
sh,9,23898.58666992188,22441.70375061035,.93903893,61
fh,10,5076.589889526367,5058.592132568359,.99645478,61
pr,10,57881.3193359375,59705.22595214844,1.0315112,61
sh,10,22385.27319335938,24107.21728515625,1.0769231,61
fh,11,931.8258304595947,904.5931091308594,.97077489,61
pr,11,2658.330123901367,2189.213043212891,.82352942,61
sh,11,0,0,1,61
fh,12,438.8436698913574,526.6124038696289,1.2,61
pr,12,0,0,1,61
sh,12,0,0,1,61
fh,1,0,0,1,62
pr,1,0,0,1,62
sh,1,0,0,1,62
fh,2,0,0,1,62
pr,2,0,0,1,62
sh,2,0,0,1,62
fh,3,0,0,1,62
pr,3,0,0,1,62
sh,3,0,0,1,62
fh,4,0,0,1,62
pr,4,366.1677932739258,366.1677932739258,1,62
sh,4,9051.800537109375,9051.800537109375,1,62
fh,5,1031.879361152649,1082.882846832275,1.0494277,62
pr,5,12171.5950088501,12849.38262939453,1.055686,62
sh,5,12789.53765869141,13416.27862548828,1.0490042,62
fh,6,945.1186752319336,931.9130477905273,.98602754,62
pr,6,69595.52856445313,69356.6552734375,.99656767,62
sh,6,170245.4809570313,169656.01953125,.99653757,62
fh,7,2183.42236328125,2171.876640319824,.99471211,62
pr,7,230046.8520507813,229921.7680664063,.99945629,62
sh,7,297683.869140625,284549.2646484375,.95587736,62
fh,8,2961.049392700195,2899.567604064941,.97923648,62
pr,8,225739.931640625,229122.005859375,1.0149822,62
sh,8,223172.7861328125,234131.7490234375,1.0491053,62
fh,9,765.3402442932129,763.3713855743408,.99742746,62
pr,9,148030.4033203125,142548.9719238281,.96297091,62
sh,9,73262.3642578125,68844.02325439453,.93969154,62
fh,10,1985.396911621094,2138.119750976563,1.0769231,62
pr,10,56070.15600585938,57103.00561523438,1.0184207,62
sh,10,7991.114440917969,8605.815551757813,1.0769231,62
fh,11,859.8452129364014,842.2124366760254,.97949308,62
pr,11,69896.9443359375,57562.189453125,.82352942,62
sh,11,0,0,1,62
fh,12,370.1394367218018,444.1673240661621,1.2,62
pr,12,0,0,1,62
sh,12,0,0,1,62
fh,1,0,0,1,63
pr,1,0,0,1,63
sh,1,0,0,1,63
fh,2,0,0,1,63
pr,2,0,0,1,63
sh,2,0,0,1,63
fh,3,0,0,1,63
pr,3,0,0,1,63
sh,3,0,0,1,63
fh,4,0,0,1,63
pr,4,9138.611572265625,9138.611572265625,1,63
sh,4,4394.837768554688,4394.837768554688,1,63
fh,5,1183.224517822266,1267.74055480957,1.0714285,63
pr,5,27094.48682022095,28931.78582763672,1.0678108,63
sh,5,30671.49377441406,31624.564453125,1.0310735,63
fh,6,666.7477798461914,656.7456321716309,.98499858,63
pr,6,61007.98095703125,60434.03271484375,.99059224,63
sh,6,84501.42242431641,79961.193359375,.94627041,63
fh,7,2780.819831848145,2739.363960266113,.98509222,63
pr,7,307928.2392578125,312390.853515625,1.0144924,63
sh,7,256989.4482421875,248969.037109375,.96879089,63
fh,8,1162.328256607056,1186.570110321045,1.0208563,63
pr,8,234130.2270507813,235049.2109375,1.0039251,63
sh,8,398699.0112304688,410260.318359375,1.0289975,63
fh,9,949.111442565918,940.4244422912598,.99084723,63
pr,9,142838.2275390625,137086.9897460938,.95973599,63
sh,9,30521.96435546875,28676.70664978027,.93954331,63
fh,10,4171.370254516602,4252.291893005371,1.0193993,63
pr,10,70864.85595703125,72402.64111328125,1.0217003,63
sh,10,0,0,1,63
fh,11,829.1404724121094,808.4841156005859,.97508705,63
pr,11,70485.453125,58046.84375,.82352942,63
sh,11,0,0,1,63
fh,12,338.3683776855469,406.0420532226563,1.2,63
pr,12,0,0,1,63
sh,12,0,0,1,63
fh,1,0,0,1,64
pr,1,0,0,1,64
sh,1,0,0,1,64
fh,2,0,0,1,64
pr,2,0,0,1,64
sh,2,0,0,1,64
fh,3,0,0,1,64
pr,3,0,0,1,64
sh,3,0,0,1,64
fh,4,0,0,1,64
pr,4,3460.924438476563,3460.924438476563,1,64
sh,4,9363.111328125,9363.111328125,1,64
fh,5,1322.924813508987,1408.82971572876,1.0649356,64
pr,5,29812.9794921875,31942.47802734375,1.0714285,64
sh,5,16467.1552734375,16371.55218505859,.99419433,64
fh,6,873.0284214019775,858.2598342895508,.98308349,64
pr,6,58274.21081542969,56969.37890625,.97760874,64
sh,6,199062.3779296875,194446.1328125,.97681004,64
fh,7,2649.998428344727,2648.087066650391,.99927872,64
pr,7,256347.9208984375,256091.955078125,.9990015,64
sh,7,435514.62890625,410650.10546875,.94290769,64
fh,8,2533.493461608887,2480.543720245361,.97910011,64
pr,8,279283.3901367188,286530.361328125,1.0259484,64
sh,8,475969.1455078125,491624.748046875,1.0328921,64
fh,9,973.0331230163574,981.3558864593506,1.0085534,64
pr,9,78947.31396484375,80374.64624023438,1.0180795,64
sh,9,44874.81860351563,42195.17744445801,.94028628,64
fh,10,4073.114700317383,4056.190948486328,.99584502,64
pr,10,63516.646484375,64617.96301269531,1.017339,64
sh,10,26033.87268066406,28036.47827148438,1.0769231,64
fh,11,642.8918323516846,668.8210601806641,1.0403322,64
pr,11,89833.5615234375,73980.580078125,.82352942,64
sh,11,0,0,1,64
fh,12,766.1778831481934,919.413459777832,1.2,64
pr,12,0,0,1,64
sh,12,0,0,1,64
fh,1,0,0,1,65
pr,1,0,0,1,65
sh,1,0,0,1,65
fh,2,0,0,1,65
pr,2,0,0,1,65
sh,2,0,0,1,65
fh,3,0,0,1,65
pr,3,0,0,1,65
sh,3,0,0,1,65
fh,4,0,0,1,65
pr,4,8307.255615234375,8307.255615234375,1,65
sh,4,10653.4453125,10653.4453125,1,65
fh,5,641.4812088012695,643.1118831634521,1.002542,65
pr,5,9617.2766456604,10175.44372558594,1.058038,65
sh,5,18611.2890625,19349.36309814453,1.0396574,65
fh,6,901.2532424926758,884.6523971557617,.98158026,65
pr,6,69083.31298828125,68732.3740234375,.99492007,65
sh,6,138094.9768066406,131889.375,.95506281,65
fh,7,2963.368255615234,2982.16870880127,1.0063443,65
pr,7,330238.4658203125,332837.0859375,1.0078689,65
sh,7,90833.02551269531,93900.05322265625,1.0337656,65
fh,8,2201.508743286133,2184.075298309326,.99208117,65
pr,8,281296.9189453125,287302.181640625,1.0213485,65
sh,8,386868.3327636719,407096.373046875,1.0522866,65
fh,9,929.9023628234863,943.4773540496826,1.0145983,65
pr,9,167223.962890625,161460.19140625,.9655326,65
sh,9,39447.90087890625,37361.89855957031,.94712007,65
fh,10,2263.326591491699,2384.782428741455,1.0536625,65
pr,10,61498.80419921875,62766.109375,1.020607,65
sh,10,60805.93212890625,65483.3115234375,1.0769231,65
fh,11,667.649112701416,683.0616493225098,1.0230848,65
pr,11,128225.8120117188,105597.7275390625,.82352942,65
sh,11,0,0,1,65
fh,12,0,0,1,65
pr,12,0,0,1,65
sh,12,0,0,1,65
fh,1,0,0,1,66
pr,1,0,0,1,66
sh,1,0,0,1,66
fh,2,0,0,1,66
pr,2,0,0,1,66
sh,2,0,0,1,66
fh,3,0,0,1,66
pr,3,0,0,1,66
sh,3,0,0,1,66
fh,4,0,0,1,66
pr,4,0,0,1,66
sh,4,9544.443603515625,9544.443603515625,1,66
fh,5,986.0545268058777,1046.808853149414,1.0616136,66
pr,5,8740.11979675293,9206.823425292969,1.0533979,66
sh,5,17070.462890625,17614.02502441406,1.0318422,66
fh,6,797.2671318054199,789.8428001403809,.99068779,66
pr,6,95035.25390625,93682.13525390625,.98576194,66
sh,6,250252.8698730469,240977.3984375,.96293563,66
fh,7,2763.897415161133,2832.743743896484,1.0249091,66
pr,7,262079.5478515625,262486.1474609375,1.0015514,66
sh,7,102763.1882324219,105418.953125,1.0258435,66
fh,8,2657.301910400391,2569.635261535645,.96700913,66
pr,8,240438.951171875,247072.3056640625,1.0275885,66
sh,8,354765.89453125,360299.806640625,1.0155988,66
fh,9,809.7944068908691,807.3652267456055,.99700028,66
pr,9,124035.39453125,119881.2614746094,.96650851,66
sh,9,46205.23974609375,43695.34735107422,.94567949,66
fh,10,3948.938827514648,3989.653015136719,1.0103102,66
pr,10,51812.85595703125,53073.58337402344,1.0243323,66
sh,10,37007.59448242188,39854.33251953125,1.0769231,66
fh,11,570.1612796783447,601.9818000793457,1.0558097,66
pr,11,95659.962890625,78778.79296875,.82352942,66
sh,11,0,0,1,66
fh,12,1188.966636657715,1426.759963989258,1.2,66
pr,12,0,0,1,66
sh,12,0,0,1,66
fh,1,0,0,1,67
pr,1,0,0,1,67
sh,1,0,0,1,67
fh,2,0,0,1,67
pr,2,0,0,1,67
sh,2,0,0,1,67
fh,3,0,0,1,67
pr,3,0,0,1,67
sh,3,0,0,1,67
fh,4,0,0,1,67
pr,4,1877.596435546875,1877.596435546875,1,67
sh,4,14001.70166015625,14001.70166015625,1,67
fh,5,1471.017915725708,1548.098434448242,1.0523994,67
pr,5,31027.30136108398,33134.85424804688,1.0679258,67
sh,5,21002.10729980469,21351.30389404297,1.0166267,67
fh,6,992.5774669647217,976.4004058837891,.98370194,67
pr,6,69711.94885253906,69106.30712890625,.99131221,67
sh,6,171241.3586425781,165417.912109375,.96599275,67
fh,7,2108.340026855469,2114.268623352051,1.002812,67
pr,7,238392.3896484375,234493.1791992188,.98364371,67
sh,7,305306.76171875,293042.419921875,.95982945,67
fh,8,1862.424175262451,1853.753795623779,.99534458,67
pr,8,201982.1469726563,205042.6875,1.0151526,67
sh,8,305727.2980957031,320469.203125,1.0482191,67
fh,9,896.6693267822266,891.3020915985107,.99401426,67
pr,9,122720.755859375,116616.6594238281,.95026028,67
sh,9,69831.49047851563,65293.35334777832,.93501306,67
fh,10,2318.716751098633,2345.885589599609,1.0117172,67
pr,10,57295.75366210938,57939.5546875,1.0112364,67
sh,10,59281.193359375,63841.28515625,1.0769231,67
fh,11,882.8205451965332,867.7229042053223,.98289841,67
pr,11,108416.935546875,89284.53515625,.82352942,67
sh,11,0,0,1,67
fh,12,0,0,1,67
pr,12,0,0,1,67
sh,12,0,0,1,67
fh,1,0,0,1,68
pr,1,0,0,1,68
sh,1,0,0,1,68
fh,2,0,0,1,68
pr,2,0,0,1,68
sh,2,0,0,1,68
fh,3,0,0,1,68
pr,3,0,0,1,68
sh,3,0,0,1,68
fh,4,0,0,1,68
pr,4,0,0,1,68
sh,4,7846.8427734375,7846.8427734375,1,68
fh,5,1467.950344085693,1538.320205688477,1.0479375,68
pr,5,30087.85244750977,32032.51330566406,1.0646328,68
sh,5,22423.9261932373,23529.87377929688,1.04932,68
fh,6,914.5647382736206,883.611701965332,.96615547,68
pr,6,31258.14147949219,31050.4541015625,.99335575,68
sh,6,191859.1497802734,183140.3125,.95455605,68
fh,7,2660.31266784668,2666.337860107422,1.0022649,68
pr,7,273666.0952148438,275032.8056640625,1.004994,68
sh,7,344316.35546875,333481.4462890625,.96853209,68
fh,8,2760.089164733887,2681.368549346924,.97147894,68
pr,8,254796.9663085938,263511.369140625,1.0342014,68
sh,8,240561.8828125,248576.6806640625,1.033317,68
fh,9,728.2020950317383,721.6578769683838,.99101317,68
pr,9,129394.2158203125,123232.8218994141,.95238274,68
sh,9,41337.46142578125,39674.12878417969,.9597621,68
fh,10,4018.67594909668,4128.101043701172,1.0272292,68
pr,10,36700.49865722656,37328.28045654297,1.0171056,68
sh,10,0,0,1,68
fh,11,1078.292324066162,1030.943206787109,.95608878,68
pr,11,208938.6328125,172067.109375,.82352942,68
sh,11,0,0,1,68
fh,12,576.8249702453613,692.1899642944336,1.2,68
pr,12,0,0,1,68
sh,12,0,0,1,68
fh,1,0,0,1,69
pr,1,0,0,1,69
sh,1,0,0,1,69
fh,2,0,0,1,69
pr,2,0,0,1,69
sh,2,0,0,1,69
fh,3,0,0,1,69
pr,3,0,0,1,69
sh,3,0,0,1,69
fh,4,0,0,1,69
pr,4,8100.558837890625,8100.558837890625,1,69
sh,4,7781.389892578125,7781.389892578125,1,69
fh,5,695.8861484527588,680.1443567276001,.97737879,69
pr,5,38613.68420410156,40821.98779296875,1.0571897,69
sh,5,10249.69253540039,9819.278427124023,.9580071,69
fh,6,927.6321315765381,908.7615203857422,.97965723,69
pr,6,88117.763671875,87371.2080078125,.99152774,69
sh,6,334876.435546875,324943.33984375,.97033805,69
fh,7,2753.641136169434,2784.932662963867,1.0113637,69
pr,7,228895.6977539063,230273.96875,1.0060214,69
sh,7,627656.4833984375,591901.4731445313,.94303411,69
fh,8,2089.848564147949,2076.243549346924,.99348998,69
pr,8,205973.9719238281,214990.677734375,1.0437759,69
sh,8,355666.6518554688,367133.6875,1.032241,69
fh,9,1074.256469726563,1082.10754776001,1.0073084,69
pr,9,150441.595703125,145282.3430175781,.96570593,69
sh,9,25918.74813842773,24103.16223716736,.92995089,69
fh,10,3633.316223144531,3671.156051635742,1.0104147,69
pr,10,50219.94287109375,51592.18798828125,1.0273247,69
sh,10,0,0,1,69
fh,11,502.0069046020508,551.0539474487305,1.0977019,69
pr,11,80339.509765625,66161.94921875,.82352942,69
sh,11,0,0,1,69
fh,12,0,0,1,69
pr,12,0,0,1,69
sh,12,0,0,1,69
fh,1,0,0,1,70
pr,1,0,0,1,70
sh,1,0,0,1,70
fh,2,0,0,1,70
pr,2,0,0,1,70
sh,2,0,0,1,70
fh,3,0,0,1,70
pr,3,0,0,1,70
sh,3,0,0,1,70
fh,4,0,0,1,70
pr,4,3480.738647460938,3480.738647460938,1,70
sh,4,6120.500610351563,6120.500610351563,1,70
fh,5,460.2102928161621,454.4010152816772,.98737693,70
pr,5,33560.66458129883,35617.64086914063,1.0612913,70
sh,5,25706.21258544922,25669.03558349609,.99855375,70
fh,6,539.429783821106,521.3119125366211,.9664129,70
pr,6,25574.35363769531,24884.3740234375,.97302067,70
sh,6,316497.6708984375,312254.9921875,.98659492,70
fh,7,2295.149520874023,2297.767730712891,1.0011407,70
pr,7,204357.6962890625,204270.9951171875,.99957573,70
sh,7,513964.3657226563,483631.2888183594,.94098216,70
fh,8,3243.756164550781,3143.403327941895,.96906275,70
pr,8,220737.390625,227436.0556640625,1.0303468,70
sh,8,408247.31640625,425712.310546875,1.0427804,70
fh,9,584.3852310180664,579.913516998291,.99234802,70
pr,9,132176.1357421875,125482.2147216797,.94935608,70
sh,9,27398.43975830078,25539.91229629517,.9321667,70
fh,10,3791.823837280273,3807.324172973633,1.0040878,70
pr,10,90994.81811523438,93505.52746582031,1.0275918,70
sh,10,4315.205749511719,4647.144653320313,1.0769231,70
fh,11,712.6724395751953,715.7828063964844,1.0043644,70
pr,11,96953.00048828125,79843.6474609375,.82352942,70
sh,11,0,0,1,70
fh,12,582.952823638916,699.5433883666992,1.2,70
pr,12,0,0,1,70
sh,12,0,0,1,70
fh,1,0,0,1,71
pr,1,0,0,1,71
sh,1,0,0,1,71
fh,2,0,0,1,71
pr,2,0,0,1,71
sh,2,0,0,1,71
fh,3,0,0,1,71
pr,3,0,0,1,71
sh,3,0,0,1,71
fh,4,0,0,1,71
pr,4,0,0,1,71
sh,4,10702.55786132813,10702.55786132813,1,71
fh,5,386.3292264938354,382.0439672470093,.98890775,71
pr,5,30767.26235198975,32719.73986816406,1.0634596,71
sh,5,27488.03085327148,29008.85998535156,1.0553269,71
fh,6,959.4210720062256,946.1082153320313,.9861241,71
pr,6,68006.94213867188,65564.1767578125,.96408063,71
sh,6,245970.8404541016,233310.19921875,.94852787,71
fh,7,3108.977478027344,3138.072799682617,1.0093585,71
pr,7,260976.6357421875,265004.3359375,1.0154332,71
sh,7,522611.2197265625,490163.3432617188,.93791205,71
fh,8,2850.005989074707,2801.91764831543,.98312694,71
pr,8,199906.3249511719,205813.33984375,1.0295489,71
sh,8,265116.0891113281,275157.2041015625,1.0378745,71
fh,9,798.4200973510742,799.9165000915527,1.0018742,71
pr,9,134021.578125,128834.4697265625,.96129644,71
sh,9,43046.64038085938,40422.08088684082,.93902987,71
fh,10,3140.046096801758,3209.391136169434,1.0220841,71
pr,10,56696.15234375,58371.99072265625,1.0295582,71
sh,10,71887.02294921875,77416.7939453125,1.0769231,71
fh,11,744.05517578125,756.1538124084473,1.0162604,71
pr,11,91704.341796875,75521.22265625,.82352942,71
sh,11,0,0,1,71
fh,12,257.2972583770752,308.7567100524902,1.2,71
pr,12,0,0,1,71
sh,12,0,0,1,71
fh,1,0,0,1,72
pr,1,0,0,1,72
sh,1,0,0,1,72
fh,2,0,0,1,72
pr,2,0,0,1,72
sh,2,0,0,1,72
fh,3,0,0,1,72
pr,3,0,0,1,72
sh,3,0,0,1,72
fh,4,0,0,1,72
pr,4,6016.045532226563,6016.045532226563,1,72
sh,4,4602.250122070313,4602.250122070313,1,72
fh,5,309.1499519348145,290.9646606445313,.94117647,72
pr,5,40372.35684204102,42815.77075195313,1.060522,72
sh,5,26347.34375,28229.296875,1.0714285,72
fh,6,1004.323883056641,996.5016326904297,.9922114,72
pr,6,59557.63732910156,58240.8740234375,.97789097,72
sh,6,168744.5947265625,162896.080078125,.96534103,72
fh,7,3181.413589477539,3234.898963928223,1.0168118,72
pr,7,254425.6220703125,251816.818359375,.98974627,72
sh,7,334107.71484375,322017.015625,.96381199,72
fh,8,2941.456672668457,2858.228748321533,.9717052,72
pr,8,313134.0639648438,319339.6552734375,1.0198177,72
sh,8,364401.1889648438,385658.462890625,1.0583348,72
fh,9,814.2171287536621,813.1094932556152,.99863964,72
pr,9,129153.6318359375,125075.1359863281,.96842134,72
sh,9,46179.26904296875,44379.69775390625,.96103078,72
fh,10,3853.716369628906,3845.011993408203,.99774128,72
pr,10,53258.84912109375,55388.79602050781,1.0399923,72
sh,10,0,0,1,72
fh,11,658.1918468475342,695.916088104248,1.057315,72
pr,11,81547.9208984375,67157.111328125,.82352942,72
sh,11,0,0,1,72
fh,12,390.2252197265625,468.270263671875,1.2,72
pr,12,0,0,1,72
sh,12,0,0,1,72
fh,1,0,0,1,73
pr,1,0,0,1,73
sh,1,0,0,1,73
fh,2,0,0,1,73
pr,2,0,0,1,73
sh,2,0,0,1,73
fh,3,0,0,1,73
pr,3,0,0,1,73
sh,3,0,0,1,73
fh,4,0,0,1,73
pr,4,8472.999755859375,8472.999755859375,1,73
sh,4,7285.887451171875,7285.887451171875,1,73
fh,5,494.8938806056976,524.5477256774902,1.0599196,73
pr,5,22239.72872924805,23802.32678222656,1.0702616,73
sh,5,18788.86343383789,19411.90576171875,1.0331602,73
fh,6,736.5912437438965,735.6772117614746,.99875909,73
pr,6,45492.87414550781,45487.5498046875,.99988294,73
sh,6,249072.7075195313,243649.458984375,.97822624,73
fh,7,3381.061378479004,3381.193283081055,1.000039,73
pr,7,323501.5009765625,324978.2158203125,1.0045648,73
sh,7,353613.3896484375,339777.3872070313,.96087253,73
fh,8,2640.774169921875,2569.469512939453,.97299856,73
pr,8,277689.5263671875,282128.427734375,1.0159851,73
sh,8,294145.9838867188,304809.6044921875,1.0362529,73
fh,9,732.0139770507813,716.5362129211426,.97885591,73
pr,9,96554.3330078125,92678.26440429688,.95985609,73
sh,9,41764.00439453125,39647.36364746094,.94931901,73
fh,10,4489.568145751953,4518.388229370117,1.0064193,73
pr,10,44768.17407226563,45610.78747558594,1.0188217,73
sh,10,23300.46240234375,25092.8056640625,1.0769231,73
fh,11,1117.243103027344,1058.480461120605,.94740391,73
pr,11,88209.12353515625,72642.8076171875,.82352942,73
sh,11,0,0,1,73
fh,12,0,0,1,73
pr,12,0,0,1,73
sh,12,0,0,1,73
fh,1,0,0,1,74
pr,1,0,0,1,74
sh,1,0,0,1,74
fh,2,0,0,1,74
pr,2,0,0,1,74
sh,2,0,0,1,74
fh,3,0,0,1,74
pr,3,0,0,1,74
sh,3,0,0,1,74
fh,4,0,0,1,74
pr,4,0,0,1,74
sh,4,5623.248413085938,5623.248413085938,1,74
fh,5,1115.298154354095,1177.474250793457,1.0557485,74
pr,5,2957.855987548828,2979.087951660156,1.0071782,74
sh,5,20271.69763183594,21212.02319335938,1.0463861,74
fh,6,728.0381298065186,731.6410064697266,1.0049487,74
pr,6,94352.9443359375,93692.40869140625,.99299932,74
sh,6,204585.3991699219,196962.697265625,.96274072,74
fh,7,3406.556007385254,3403.126770019531,.99899334,74
pr,7,301044.1455078125,305584.318359375,1.0150814,74
sh,7,238423.345703125,230230.572265625,.96563768,74
fh,8,1579.415340423584,1590.090061187744,1.0067587,74
pr,8,213782.5773925781,222896.1103515625,1.04263,74
sh,8,272573.4621582031,288846.07421875,1.0596999,74
fh,9,591.9116096496582,577.0474300384521,.97488785,74
pr,9,164382.03515625,156070.7658691406,.94943929,74
sh,9,54252.9052734375,51414.27795410156,.94767785,74
fh,10,3625.260009765625,3731.163154602051,1.0292126,74
pr,10,72770.751953125,73199.87329101563,1.0058969,74
sh,10,22120.97106933594,23822.58422851563,1.0769231,74
fh,11,475.233060836792,532.6460494995117,1.1208102,74
pr,11,57986.56005859375,47753.6376953125,.82352942,74
sh,11,0,0,1,74
fh,12,847.4269866943359,1016.912384033203,1.2,74
pr,12,0,0,1,74
sh,12,0,0,1,74
fh,1,0,0,1,75
pr,1,0,0,1,75
sh,1,0,0,1,75
fh,2,0,0,1,75
pr,2,0,0,1,75
sh,2,0,0,1,75
fh,3,0,0,1,75
pr,3,0,0,1,75
sh,3,0,0,1,75
fh,4,0,0,1,75
pr,4,7876.973876953125,7876.973876953125,1,75
sh,4,9945.076904296875,9945.076904296875,1,75
fh,5,196.6364631652832,210.6819248199463,1.0714285,75
pr,5,12480.21433258057,13278.357421875,1.0639527,75
sh,5,29414.46234130859,30360.01623535156,1.0321459,75
fh,6,796.5530776977539,775.5821304321289,.97367287,75
pr,6,78196.90246582031,76725.30712890625,.98118091,75
sh,6,335780.0903320313,326558.185546875,.97253591,75
fh,7,3913.626922607422,3953.896423339844,1.0102895,75
pr,7,238889.8017578125,235903.1313476563,.98749769,75
sh,7,349041.2333984375,334443.0590820313,.95817637,75
fh,8,1927.967086791992,1922.971794128418,.99740905,75
pr,8,230778.0729980469,240673.6728515625,1.0428793,75
sh,8,328828.9443359375,339881.23046875,1.0336111,75
fh,9,855.3460083007813,867.5163383483887,1.0142286,75
pr,9,134876.8173828125,129099.8872070313,.95716882,75
sh,9,46341.1552734375,43764.8056640625,.94440472,75
fh,10,4594.200531005859,4588.572448730469,.99877495,75
pr,10,66671.78076171875,67097.20922851563,1.0063809,75
sh,10,49342.47119140625,53138.0458984375,1.0769231,75
fh,11,352.4379177093506,433.7697448730469,1.2307693,75
pr,11,90207.68603515625,74288.6826171875,.82352942,75
sh,11,0,0,1,75
fh,12,647.5147819519043,777.0177383422852,1.2,75
pr,12,0,0,1,75
sh,12,0,0,1,75
fh,1,0,0,1,76
pr,1,0,0,1,76
sh,1,0,0,1,76
fh,2,0,0,1,76
pr,2,0,0,1,76
sh,2,0,0,1,76
fh,3,0,0,1,76
pr,3,0,0,1,76
sh,3,0,0,1,76
fh,4,0,0,1,76
pr,4,1625.724060058594,1625.724060058594,1,76
sh,4,1574.117614746094,1574.117614746094,1,76
fh,5,222.8394708633423,236.095742225647,1.0594879,76
pr,5,13757.994140625,14740.7080078125,1.0714285,76
sh,5,37849.89193725586,39487.44067382813,1.0432643,76
fh,6,732.4534034729004,726.9169273376465,.99244118,76
pr,6,47222.81066894531,46363.44506835938,.98180187,76
sh,6,291386.4477539063,282023.89453125,.96786892,76
fh,7,2415.091751098633,2435.083198547363,1.0082778,76
pr,7,278525.3115234375,277579.9443359375,.99660581,76
sh,7,278530.9912109375,269730.0498046875,.96840227,76
fh,8,1851.996788024902,1832.455696105957,.98944861,76
pr,8,202059.6030273438,207346.6630859375,1.0261658,76
sh,8,374382.0288085938,383716.640625,1.0249333,76
fh,9,991.2625579833984,989.1999206542969,.9979192,76
pr,9,152026.7216796875,142949.7766723633,.94029373,76
sh,9,42536.73962402344,39685.01470184326,.93295854,76
fh,10,3319.914901733398,3385.830810546875,1.0198547,76
pr,10,47770.28283691406,51078.13006591797,1.0692449,76
sh,10,31365.35327148438,33778.07275390625,1.0769231,76
