mode,month,dtrip,dtrip_y2,expansion_factor,draw,state
pr,1,5808.135314941406,5901.686370849609,1.0161068,59,NC
sh,1,340.9551734924316,300.8428001403809,.88235295,59,NC
fh,2,0,0,1,59,NC
pr,2,4249.897491455078,4249.897491455078,1,59,NC
sh,2,0,0,1,59,NC
fh,3,820.8528475761414,901.3971962928772,1.0981227,59,NC
pr,3,34434.12156677246,37790.45063781738,1.097471,59,NC
sh,3,8514.780578613281,7379.476501464844,.86666667,59,NC
fh,4,117.5407848358154,117.5407848358154,1,59,NC
pr,4,22094.18481445313,22094.18481445313,1,59,NC
sh,4,13404.21130371094,13404.21130371094,1,59,NC
fh,5,4169.579782485962,4712.146413803101,1.130125,59,NC
pr,5,27836.17364501953,30234.04876708984,1.0861424,59,NC
sh,5,10190.26860046387,10871.4400177002,1.0668453,59,NC
fh,6,7541.990203857422,7452.217712402344,.98809695,59,NC
pr,6,32843.97583007813,26275.1806640625,.80000001,59,NC
sh,6,34036.93542480469,33557.99340820313,.98592877,59,NC
fh,7,743.0875015258789,743.0875015258789,1,59,NC
pr,7,58170.57556152344,58170.57556152344,1,59,NC
sh,7,4340.981719970703,4340.981719970703,1,59,NC
fh,8,913.2818007469177,913.2818007469177,1,59,NC
pr,8,73383.16448974609,73383.16448974609,1,59,NC
sh,8,31352.88827514648,31352.88827514648,1,59,NC
fh,9,1173.283500671387,1211.213073730469,1.0323278,59,NC
pr,9,38042.13708496094,38898.16912841797,1.0225022,59,NC
sh,9,49123.96826171875,46693.74264526367,.95052874,59,NC
fh,10,382.7160062789917,417.5900363922119,1.0911225,59,NC
pr,10,40673.99365234375,40698.81079101563,1.0006101,59,NC
sh,10,0,0,1,59,NC
fh,11,0,0,1,59,NC
pr,11,0,0,1,59,NC
sh,11,0,0,1,59,NC
fh,12,0,0,1,59,NC
pr,12,0,0,1,59,NC
sh,12,0,0,1,59,NC
fh,1,0,0,1,60,NC
pr,1,15400.01675415039,16133.20663452148,1.0476097,60,NC
sh,1,9354.732482910156,8254.175720214844,.88235295,60,NC
fh,2,0,0,1,60,NC
pr,2,10702.29998779297,10702.29998779297,1,60,NC
sh,2,0,0,1,60,NC
fh,3,1120.698951721191,1257.265998840332,1.1218588,60,NC
pr,3,65208.81726074219,70296.36437988281,1.0780193,60,NC
sh,3,481.1413192749023,416.989143371582,.86666667,60,NC
fh,4,25.12643837928772,25.12643837928772,1,60,NC
pr,4,14003.81579589844,14003.81579589844,1,60,NC
sh,4,8108.887939453125,8108.887939453125,1,60,NC
fh,5,3795.347967147827,4196.02935218811,1.1055717,60,NC
pr,5,45203.27857971191,50641.61985778809,1.1203085,60,NC
sh,5,66204.41644287109,72352.57720947266,1.0928663,60,NC
fh,6,4020.145511627197,4579.970993041992,1.139255,60,NC
pr,6,11204.27215576172,10630.50622558594,.94879043,60,NC
sh,6,32153.21720123291,38062.25491333008,1.1837775,60,NC
fh,7,1753.687963485718,1753.687963485718,1,60,NC
pr,7,51922.85498046875,51922.85498046875,1,60,NC
sh,7,10272.04545593262,10272.04545593262,1,60,NC
fh,8,740.0021514892578,740.0021514892578,1,60,NC
pr,8,65575.70352172852,65575.70352172852,1,60,NC
sh,8,6984.181884765625,6984.181884765625,1,60,NC
fh,9,987.3679828643799,1046.534247398376,1.0599232,60,NC
pr,9,38742.82690429688,38555.01416015625,.99515229,60,NC
sh,9,46179.0224609375,43467.14526367188,.9412747,60,NC
fh,10,651.9226875305176,711.4039154052734,1.0912397,60,NC
pr,10,74907.33996582031,83634.01123046875,1.1164995,60,NC
sh,10,28295.6044921875,32648.7744140625,1.1538461,60,NC
fh,11,0,0,1,60,NC
pr,11,0,0,1,60,NC
sh,11,0,0,1,60,NC
fh,12,0,0,1,60,NC
pr,12,0,0,1,60,NC
sh,12,0,0,1,60,NC
fh,1,0,0,1,61,NC
pr,1,16273.48327636719,17200.76904296875,1.0569814,61,NC
sh,1,0,0,1,61,NC
fh,2,0,0,1,61,NC
pr,2,8103.987670898438,8103.987670898438,1,61,NC
sh,2,0,0,1,61,NC
fh,3,257.9271955490112,273.3745965957642,1.0598905,61,NC
pr,3,107448.671875,120879.755859375,1.125,61,NC
sh,3,1787.849464416504,1549.469535827637,.86666667,61,NC
fh,4,30.00582504272461,30.00582504272461,1,61,NC
pr,4,42466.60821533203,42466.60821533203,1,61,NC
sh,4,23321.64331054688,23321.64331054688,1,61,NC
fh,5,5126.990280151367,5620.33332824707,1.0962247,61,NC
pr,5,26567.5205078125,28826.07763671875,1.085012,61,NC
sh,5,83706.56408691406,87799.40612792969,1.0488951,61,NC
fh,6,3283.866806030273,2971.604187011719,.90491009,61,NC
pr,6,21850.74806213379,18712.86373901367,.85639465,61,NC
sh,6,19233.12698364258,20576.65759277344,1.069855,61,NC
fh,7,789.1824774742126,789.1824774742126,1,61,NC
pr,7,29857.54315185547,29857.54315185547,1,61,NC
sh,7,13494.87605285645,13494.87605285645,1,61,NC
